"B73_S1","B73_S2","B73_S3","B73_S4","Mo17_S1","Mo17_S2","Mo17_S3","Mo17_S4","H_S1","H_S2","H_S3","H_S4","acs_S1","acs_S2","acs_S3","acs_S4","B73_S34","Mo17_S34","H_S34","acs_S34","S1_HMP","S2_HMP","S34_HMP","S1_acs_B73","S2_acs_B73","S34_acs_B73","S1_B73_Mo17","S2_B73_Mo17","S34_B73_Mo17","cor_HMP_acs","cor_HMP_B73Mo17"
73673325.03,107839180.8,118651622.6,86105060.08,45800840.12,77950060.8,77243207.42,72426919.39,61974155.15,108075271.8,109573063.6,102626459.2,64391026.74,142653979.3,149369397.3,148879329.9,102378341.34,74835063.405,106099761.4,149124363.6,0.0530399178185695,0.218369501736624,0.259933675781446,-0.19428270142036,0.403638548882202,0.542605442991195,0.685768294145624,0.468259388926782,0.452124240604252,0.999920072529149,-0.991667417718856
4569870.735,3715402.541,3185673.04,2761446.526,2802732.893,2382024.435,2030575.501,1858540.791,3802364.049,3155045.042,2674198.412,2563048.499,4465191.694,4082776.778,3293074.223,2761403.582,2973559.783,1944558.146,2618623.4555,3027238.9025,0.0447224705759608,0.0494600264113372,0.0907022935370869,-0.033431244624975,0.136032165356882,0.0258114525363037,0.70531909856202,0.641330313800228,0.612748706433594,-0.07808170409727,-0.79781205527687
1239467.308,1177383.001,1228577.798,1113524.085,1257741.274,1076819.481,968538.0864,1005461.848,1532652.743,1316800.124,1210495.946,1241514.901,1204876.316,1122097.048,1072695.77,1157481.128,1171050.9415,986999.9672,1226005.4235,1115088.449,0.295714530030089,0.224419266427058,0.184236462526237,-0.0408351623391996,-0.0693862461088154,-0.0706456859110676,-0.0211149608567485,0.128807287911361,0.24668189355373,0.947177461691467,-0.995882598019349
21510153.88,21891896.41,21113331.38,20273456.19,22883836.77,22665697.57,23645254.92,22569455.99,22628642.12,22717330.92,21915178.66,21431907.75,19397687.42,23315870.85,20307107.2,19184031.84,20693393.785,23107355.455,21673543.205,19745569.52,0.0277856144448553,0.0281220090732975,-0.0150205228245188,-0.149133180118131,0.0909153804785428,-0.0676412914142847,-0.0893111132091205,-0.0501136279545793,-0.159181887180069,0.188908619354089,0.937348545162355
10034248.37,12858945.22,13601618.61,11738993.87,10268667.46,12842442.89,12488071.21,12701163.73,9765251.905,14621858.4,15061494.11,14487748.61,8515685.877,12519632.08,13098039.07,12972390.7,12670306.24,12594617.47,14774621.36,13035214.885,-0.0559577712897492,0.186280405464953,0.225985334279855,-0.236737915209815,-0.0385801418792621,0.0409629711489517,-0.033316425202967,0.00185264957860931,0.00864409020640101,0.988565890561637,0.999781747548414
937670.015,954462.5669,1031037.296,1176727.286,785515.4203,791012.0733,847278.1885,952051.2695,1007581.565,878159.0011,949692.4257,994844.2039,821184.2245,807144.2718,928640.0873,975872.2388,1103882.291,899664.729,972268.3148,952256.16305,0.225818670359963,0.00893468927553243,-0.0431299565351606,-0.191374385986359,-0.241862048705257,-0.213164717963819,0.255440701496835,0.270988902761241,0.295126974230035,0.706717983873211,-0.894094664423883
4196345.557,5212387.037,6137607.836,7060143.155,4680304.174,5731694.261,11374233.14,11549954.3,3409272.682,4343264.084,7626502.681,10396729.96,3334250.336,6060264.513,10298645.1,11118147.08,6598875.4955,11462093.72,9011616.3205,10708396.09,-0.380551275830294,-0.333299271493479,-0.00301751935405614,-0.331771058454303,0.217436551765883,0.698450305514194,-0.157468809325806,-0.137017442906013,-0.796578494609353,0.901885892850293,-0.989880278834052
31385944.51,37177988.98,42794242.51,43617820.45,31779717.25,42280303.51,47152538.68,49276874.83,26633123.89,39884999.3,45350134.46,52983817.28,29100805.44,40177312.7,43924256.07,55079026.05,43206031.48,48214706.755,49166975.87,49501641.06,-0.24591883371618,0.00564846146975651,0.105168152600788,-0.109059541183229,0.111932336623356,0.19624362973743,-0.0179876636367195,-0.18553699860794,-0.15824054961863,0.99996860848404,-0.908550306134765
3190259.479,4209401.545,5268846.401,5470686.582,3097857.791,4547978.997,5704488.599,5364610.522,2488897.562,4283935.196,5601142.638,6181520.853,2495519.859,4896201.88,6810649.317,7283548.839,5369766.4915,5534549.5605,5891331.7455,7047099.078,-0.337121270207865,-0.0315627472956311,0.111766416579818,-0.354333385370621,0.218047905986471,0.392170144792275,0.0424028521465383,-0.111610453327824,-0.0436065525427115,0.995670272858863,-0.715052067225594
1100908.916,966487.9903,923138.3403,836433.5707,1082995.52,984009.952,921949.9641,870171.024,1096004.268,988128.1043,914721.9954,894875.6102,1149563.389,1031183.39,907739.3013,867892.4266,879785.9555,896060.49405,904798.8028,887815.86395,0.0053436886531315,0.01892751858103,0.0271620825937521,0.0623909089865605,0.0934772199377449,0.013107916800478,0.0236678370725526,-0.0259211012104893,-0.0264435626236726,-0.490763164557127,-0.930907614443967
3148511.98,3942411.657,4933866.076,6261062.842,2527821.161,2620123.66,4657726.832,4402030.339,3286630.675,2958959.42,5053221.158,4817582.123,2769933.161,3373395.694,5422761.725,5553642.304,5597464.459,4529878.5855,4935401.6405,5488202.0145,0.211650084219582,-0.149163370565041,-0.0370163256662026,-0.1848189925799,-0.224876872803654,-0.0284398762822172,0.31677575784363,0.589443523781536,0.305301080558497,-0.0208942569277237,-0.714876848471646
2641499.997,3091542.342,3336726.002,3102428.758,3645718.709,4868219.879,4582001.923,4625373.513,2519980.772,3448369.785,3987021.291,4518928.587,2318023.206,3106332.74,3048722.627,3159820.624,3219577.38,4603687.718,4252974.939,3104271.6255,-0.319009223614877,-0.206810844588629,0.120701501045409,-0.188462398847201,0.00688560968721427,-0.05261652475923,-0.464845844078072,-0.655067565583054,-0.51591865001159,0.452881200326516,0.0131384370620552
2486542.588,2407567.548,2333832.679,2191845.563,2373586.42,2420458.885,2322157.367,2266460.071,2470218.607,2417155.364,2356245.39,2196123.194,2255530.67,2325432.731,2099815.14,2185608.136,2262839.121,2294308.719,2276184.292,2142711.638,0.0236441122252079,0.00187663136967616,-0.00151380364050782,-0.140674237455601,-0.0500770687809477,-0.0786963103216753,0.0670725630985189,-0.0077043124834333,-0.0199255131768171,-0.905335290440082,0.99998425586888
5789276.054,6345582.126,6686301.577,6924382.607,4743025.815,5450948.762,6023510.815,7100053.232,5430011.889,5610109.91,6584724.593,8279844.188,5511853.779,6414674.577,7250904.277,8532159.758,6805342.092,6561782.0235,7432284.3905,7891532.0175,0.0442064853825275,-0.0722617149816784,0.153188502859517,-0.0708453351487516,0.0156235588215425,0.213637718931806,0.287575230583272,0.219245159688727,0.052580015551909,0.664672606582937,-0.675382279130104
1859964.341,2352594.829,2247913.863,2029513.385,1792075.437,2409390.958,2964906.753,2343141.894,1999566.194,2439857.615,2612161.181,2331133.848,1357825.573,2085858.527,2160508.484,1995751.707,2138713.624,2654024.3235,2471647.5145,2078130.0955,0.130984561940186,0.0352336429393385,0.0446229530394466,-0.453976800324339,-0.173611566020202,-0.0414573441126227,0.0536435938454479,-0.034415633739859,-0.311438275670368,-0.917863859044671,0.619219605624574
8700071.947,12931306.11,14671026.43,14198170.42,9305364.454,14491661.33,15891154.22,15704497.81,7582069.06,13297269.91,16448693.07,18231656.58,6607279.154,13836547.14,15007036.89,17401564.96,14434598.425,15797826.015,17340174.825,16204300.925,-0.247769064585079,-0.0442546202059291,0.19802176581532,-0.396971032573935,0.0976159685179189,0.166845810314552,-0.0970353243314409,-0.164354995455948,-0.130195066672101,0.895632130427394,-0.44829952524238
805944.5186,676619.5378,653986.6534,592474.7143,728199.263,662696.2178,618456.4724,620349.5871,890451.1149,700344.9326,678110.0455,634825.0918,904522.5978,741191.7297,611749.5577,581753.7973,623230.68385,619403.02975,656467.56865,596751.6775,0.215174615631902,0.0646414267714449,0.0793945434464314,0.166476019601615,0.131501947274101,-0.0626355473221187,0.146347246071623,0.0299971508709235,0.00888782429259559,0.545297294706395,0.973189306970457
1427401.006,1727181.012,2527592.972,3327452.768,1758963.629,2333269.151,3607616.6,4926684.148,1748036.365,3573836.944,6363650.705,7459875.471,301313.1851,963324.0585,1143272.498,1347430.539,2927522.87,4267150.374,6911763.088,1245351.5185,0.133823825390314,0.815834131958326,0.942124601143452,-2.24405498436232,-0.842326186215815,-1.23312741985528,-0.301334957391244,-0.433933448894804,-0.543592510681429,0.91339032192736,-0.948208527821201
3633115.81,4091770.939,4618155.84,4296337.726,2437381.774,3089269.811,3247139.52,3457765.949,2920003.969,3110717.09,3521064.666,4056877.663,2828836.456,3630505.004,4130719.169,5069859.594,4457246.783,3352452.7345,3788971.1645,4600289.3815,-0.0558444454675208,-0.206945757116099,-0.0434608805121373,-0.360998581778428,-0.172555142624543,0.045571776437971,0.575875111986725,0.405459505251193,0.410935848380348,0.109980318478409,0.465145933946577
829806.1303,921060.868,989516.8352,1122190.159,1242302.022,1489438.857,1645242.862,1564099.746,736644.1663,1005189.054,1192954.912,1158019.916,902812.6737,1094089.483,1053653.096,1121184.682,1055853.4971,1604671.304,1175487.414,1087418.889,-0.492059502203563,-0.261865398947423,-0.178451760148654,0.121652355905009,0.248362332983054,0.0424981235513444,-0.582169736250305,-0.693400496085007,-0.603868140099885,-0.126749519040654,-0.434043594502602
471213.8339,434776.6721,415319.8658,405580.516,466796.4267,400916.1922,416173.5971,395695.7058,464967.5754,411738.8403,408969.3238,365637.8185,506450.7456,382729.4214,423146.2663,398191.149,410450.1909,405934.65145,387303.57115,410668.70765,-0.012473590892966,-0.0212432693079382,-0.0757845925341308,0.104040073429419,-0.183949725813284,0.000767862095428329,0.0135883771048299,0.116973848558607,0.0159596613484815,-0.0336643336549295,0.366577817356759
17166784.24,23132171.72,27434555.26,26932662.2,10722814.54,16631579.35,20424562.95,23327788.31,12506205.27,21107029.37,26953699.97,29603881.3,11418710.38,23009931.05,23993213.78,29357865.13,27183608.73,21876175.63,28278790.635,26675539.455,-0.15708307773082,0.0862696878683673,0.2051795308538,-0.588220089381933,-0.00764405652955966,-0.0272195454816822,0.67893617625989,0.475975542243693,0.313376442463576,0.936773671967327,-0.991283655432348
1465103.265,1787379.854,1819870.91,1935245.184,1962321.24,2492588.154,2392980.463,2491145.893,1462764.544,2005050.203,2023302.475,2250099.056,1589266.69,1970463.194,1979786.367,2117474.183,1877558.047,2442063.178,2136700.7655,2048630.275,-0.228427325799946,-0.093961653048993,-0.0155199324560322,0.117358885429038,0.140688533292645,0.125802127436442,-0.421558882129566,-0.479798259990483,-0.379243013299204,0.493620106961438,0.277946550069446
978886.6113,883415.0755,800377.2442,770938.9235,851254.7905,688337.2119,620321.2489,593854.8026,964832.7025,776913.4363,666684.7539,645005.0698,955011.2552,872046.7509,779371.199,693345.6678,785658.08385,607088.02575,655844.91185,736358.4334,0.0763955931381284,-0.0165480950890544,-0.0865056809943183,-0.0356240198539739,-0.0186859714742177,-0.0934934018269621,0.201550743834531,0.359975947241646,0.371995874667822,0.68038770403666,-0.929001431008258
4717412.206,5597228.611,6299544.397,5968877.155,5595016.781,6868457.264,6754321.211,6794728.545,4238428.493,6454764.075,6776043.036,7699947.506,4632105.501,5952573.946,6094557.407,6824871.791,6134210.776,6774524.878,7237995.271,6459714.599,-0.282782832230011,0.0504740067564471,0.165314367415854,-0.0263275560409368,0.0888009637177083,0.0745926861255385,-0.246146789632921,-0.295273415410849,-0.14324202905803,0.93494462607153,0.435623926733496
3728389.037,3941967.107,4030055.981,4406173.891,4888615.91,4769515.076,5065027.486,4829081.13,4197857.294,3836345.279,4487721.784,4781666.471,3717768.375,3989754.004,4231007.921,4877013.032,4218114.936,4947054.308,4634694.1275,4554010.4765,-0.0375333890273531,-0.183185630000369,0.016312607693478,-0.00411551514190363,0.0173840589012568,0.110539203901219,-0.390873654591212,-0.274926854507737,-0.229971330770625,0.573028321236024,0.0144829346977293
4612630.572,4067708.547,3947305.163,4250170.461,4491109.529,4009256.26,4225399.538,4121705.08,4333626.702,4063340.251,4201472.433,3787742.359,3887023.751,3822274.895,3669555.52,3685417.59,4098737.812,4173552.309,3994607.396,3677486.555,-0.0708844860802218,0.00885292294783757,-0.050233066909344,-0.246923827780821,-0.0897847736643346,-0.156459639675264,0.0385178438928307,0.0208816798950114,-0.0260961463301258,0.936386647605031,0.00423231847799716
1400946.059,1489147.356,1517047.169,1599731.287,1727276.324,2169210.371,2350132.445,2527617.136,1353814.198,1695163.009,1989731.164,2223681.496,1377171.901,1978755.322,2196244.583,2289068.551,1558389.228,2438874.7905,2106706.33,2242656.567,-0.20831332421328,-0.109772142349833,0.0759763541837371,-0.0246927579404999,0.410106710221016,0.525153097521374,-0.302097490583913,-0.542683452635442,-0.64616008317492,0.877961266724378,-0.92050439673484
5330977.682,5416262.861,6797750.148,7376228.553,4467758.3,4127417.229,6553742.884,6239113.546,5908870.804,4599891.136,7062942.512,6774411.988,6213927.917,5800441.702,7368297.997,7224639.159,7086989.3505,6396428.215,6918677.25,7296468.578,0.270286798727422,-0.0529459660032111,0.0373819325128791,0.221105363665946,0.0988650080409935,0.0420255009888905,0.254849002316018,0.392058473501955,0.147906356475121,0.83092754209063,-0.338839064558885
741229.43,801545.2324,858650.6225,834645.7868,863376.2537,1050210.905,1077617.702,973037.7332,717895.4752,793544.5233,832616.4743,799358.6474,860737.8633,820257.0047,837201.1868,868392.837,846648.20465,1025327.7176,815987.56085,852797.0119,-0.160373102949843,-0.222511043282897,-0.197942814174841,0.215653769734659,0.0332920727707669,0.0104397509844267,-0.220069249753907,-0.389823240030787,-0.276250563739455,0.875101083073667,0.951417269940965
1046550.606,1050608.093,993693.5189,942200.5159,1104162.152,1104956.95,1050451.609,1027341.377,1095088.393,1033601.128,966605.8834,1005839.736,1004867.276,1022520.514,1009177.012,978907.7791,967947.0174,1038896.493,986222.8097,994042.39555,0.0262324694262967,-0.0603865461077067,-0.0249425971595572,-0.0586371136579981,-0.0390948158775127,0.0383793027861496,-0.0773099801421395,-0.0727655592117638,-0.102051937425642,-0.291769263938847,-0.0401849158222165
4790585.702,5386993.816,6168380.786,6098628.664,3810320.862,4739988.442,5214275.16,5679726.142,4144161.924,4794387.636,5908558.015,6724683.474,4187307.164,4945681.254,5794772.268,6402552.212,6133504.725,5447000.651,6316620.7445,6098662.24,-0.0534083584014313,-0.0787858654749041,0.125526644989559,-0.194179299882415,-0.123311147086584,-0.00821885711903046,0.330289561899011,0.184596867779539,0.171249635376319,0.876938467981849,-0.466318903919394
2088836.941,2245480.273,2126771.737,2106971.262,2258387.573,2456194.473,2296732.485,2293502.079,2281887.036,2484600.188,2345715.386,2465624.584,1793404.918,2220332.252,2051600.134,2065498.296,2116871.4995,2295117.282,2405669.985,2058549.215,0.0701327672402226,0.079838978493247,0.125009621519922,-0.219998617880498,-0.0162484692259856,-0.0403057555851191,-0.112593218355915,-0.129400745039424,-0.116634182133849,0.549558523169187,0.124404920530073
3873213.142,3357593.878,3161586.791,2608212.675,2900226.406,3194222.054,2786109.142,3065068.939,3190286.726,3047125.568,3071521.309,3256360.614,3211733.684,3597577.997,3256435.154,3244418.516,2884899.733,2925589.0405,3163940.9615,3250426.835,-0.0862025278585986,-0.104445873394181,0.123063152617944,-0.270178624744663,0.0995982277078576,0.17210800266764,0.417365366178445,0.0719631291923581,-0.0202059496254954,0.568614217938181,-0.607185972624462
3904778.985,4076814.479,3920397.907,3727417.304,4002968.328,4270015.559,4127133.218,4266046.158,3897822.77,4315869.651,4005306.168,4136020.719,3457771.98,4025023.129,3755958.254,3870556.813,3823907.6055,4196589.688,4070663.4435,3813257.5335,-0.0205982771831644,0.0484228984582557,0.0215722558692628,-0.175398157723183,-0.0184452331027937,-0.00402369615939477,-0.0358293085092588,-0.0667990202037742,-0.134169749024166,0.890625289648616,-0.426402168283749
418440.7689,384764.6593,384843.5829,381091.3465,379158.8376,371093.8969,362142.9749,345620.3346,459812.1963,373097.3233,360181.8064,350607.9843,501997.7296,386408.7885,381674.7437,402235.3761,382967.4647,353881.65475,355394.89535,391955.0599,0.205380035388957,-0.0185642782905794,-0.0519462771885943,0.262657418316209,0.00615161386591507,0.0334664177370102,0.142221070679042,0.0521920190871589,0.11395485778383,0.976619333888351,0.656399054287857
803236090.3,706021521.2,606955266.1,535522336.9,547505843,495398516.9,436069446.7,492852000.2,657510085.5,494498464,507369797.8,527104640.1,626666794.1,638500441.6,631603404.3,626756107.6,571238801.5,464460723.45,517237218.95,629179755.95,-0.0386671370594408,-0.280702686589061,-0.00170751564818129,-0.358125543211432,-0.145024543186063,0.139378274328972,0.552949731370158,0.511122611391432,0.298537375985928,0.203379781730589,-0.472340282551968
2265010.83,3153351.754,3929717.804,3474211.659,2020696.854,3175280.394,3476791.969,3671993.453,2059324.926,2983133.011,3816573.222,4247571.447,1844233.999,3246390.453,3834400.864,3882556.314,3701964.7315,3574392.711,4032072.3345,3858478.589,-0.0573619708654541,-0.0850654079281205,0.148305105278002,-0.296496229885088,0.0419504169922139,0.0597409493760827,0.164665044353845,-0.00999788455157477,0.0505930018108602,0.443110783636924,-0.0660655976074255
13391240.11,35771496.89,57232513.44,54275199.46,16042101.1,26405148.08,24941280.23,31386142.29,15944302.07,27482746.88,29372636.79,39960918.48,7857040.804,20155634.4,42332022.65,65385687.29,55753856.45,28163711.26,34666777.635,53858854.97,0.115589624643581,-0.177846563806575,-0.275419122443068,-0.769231611258499,-0.827627297618521,-0.0498880398382435,-0.260573540720853,0.437991258387315,0.985234141582617,-0.64285114990629,-0.977714748697016
1472745.987,1490200.299,1611878.152,1641362.273,1443407.573,1547260.654,1664344.182,1738647.38,1471887.768,1567905.094,1713051.513,1774823.139,1268138.929,1501691.229,1517740.748,1713201.836,1626620.2125,1701495.781,1743937.326,1615471.292,0.0136009778579395,0.0459723723326238,0.0676424771270324,-0.215795815529436,0.0110819453745729,-0.00992233297331911,0.0290298927322312,-0.0542099984690996,-0.0649261278719083,0.880615426276611,-0.953727058385468
1322419.041,1340213.65,1358781.546,1385879.186,1274191.905,1167518.369,1177236.417,1176154.645,1382836.743,1251848.49,1278584.292,1191005.824,1193656.016,1436898.329,1472116.867,1420512.532,1372330.366,1176695.531,1234795.058,1446314.6995,0.0910009735923858,-0.0023232223839685,-0.045674416589307,-0.147792257479159,0.10049497817163,0.0757536698929358,0.0535968256223273,0.199017757505192,0.221886755952583,-0.9186568421782,-0.9820125355348
3551235.81,2719657.936,2318326.412,2298514.514,3881878.414,2868532.677,2391721.496,2166702.468,3955760.331,2700572.771,2382604.427,2185626.109,4673414.898,3018981.369,2378587.966,2400842.615,2308420.463,2279211.982,2284115.268,2389715.2905,0.0899882417364692,-0.0491158074635156,-0.00611435095823909,0.39615596123721,0.150636645158797,0.0499327215163107,-0.128433769764294,-0.0768877441640861,0.0183709137951419,0.829090653630983,-0.539866643615001
5953365.706,7392458.69,8081809.718,7380552.641,4529626.045,7137047.289,7365578.432,7939667.436,4637385.398,7045584.955,8979112.476,10053234.77,3852633.216,6909216.468,7627885.531,7435737.77,7731181.1795,7652622.934,9516173.623,7531811.6505,-0.176666973256024,-0.044194254990835,0.307041201501978,-0.627860676621501,-0.0975321637395858,-0.0376919250930411,0.394313569836371,0.0507269448087816,0.0147345319181417,0.773296924573962,-0.769322167254349
806286.1944,758519.5983,772495.4171,704664.3877,832681.8492,887783.3183,839019.1028,917693.7736,833912.6144,821480.4037,819409.2853,846726.2232,720676.0085,713047.8737,762534.5087,728413.173,738579.9024,878356.4382,833067.75425,745473.84085,0.0251803916489159,-0.00293174791248403,0.0432428608581184,-0.161941201402219,-0.0891875148921391,0.0134037226096083,-0.0464733565974227,-0.227021143587394,-0.250052500425953,0.476374859610647,0.0215217354083102
1759968.653,1719775.468,1703371.491,1696733.553,1346634.804,1442745.129,1443873.581,1437303.686,1505419.308,1567108.386,1603855.039,1636788.45,1500106.574,1718720.046,1744574.509,1722841.09,1700052.522,1440588.6335,1620321.7445,1733707.7995,-0.0451727199046876,-0.0129699114292984,0.0452212025865709,-0.230484733486645,-0.000885650207809813,0.0282814479092148,0.386191075971409,0.253403760352507,0.238920891834959,0.833706943078075,-0.826038035679626
676916.5679,762103.7911,772199.1494,664733.6643,847945.46,940164.2139,888059.1338,799066.6565,738926.673,804614.4163,822583.1761,757790.7791,705307.482,840077.6389,825257.3898,759252.0916,718466.40685,843562.89515,790186.9776,792254.7407,-0.0451755995860249,-0.0810887006330209,0.0168444586427498,0.0592743160553946,0.14053517399539,0.141043684906415,-0.324993445327968,-0.30292527522293,-0.231574935790404,0.157455799634971,0.825992205790075
4600713.295,4535558.527,4936020.117,4485593.078,4326738.13,5557399.983,5526555.748,6520453.382,3935550.21,3971043.238,5233588.318,6046850.954,4697086.559,4161901.523,4723819.009,5335042.603,4710806.5975,6023504.565,5640219.636,5029430.806,-0.181683033048878,-0.345759153479997,0.0715936346964464,0.0299086260806123,-0.124037391898685,0.0944210323776653,0.0885777478516212,-0.293129858191443,-0.35462900952932,0.937689897798628,-0.24856026990254
2140918.042,2070165.243,2043224.117,1964795.131,3014583.323,3051695.718,3021511.485,2965008.454,2585812.934,2767412.949,2600111.076,2548142.34,1944079.245,2108414.43,1925305.171,1945212.462,2004009.624,2993259.9695,2574126.708,1935258.8165,0.00450517532979948,0.111869846895731,0.0429430191551695,-0.139142540344372,0.026412541107944,-0.050362915338753,-0.493729038028176,-0.559865189521983,-0.578828147781707,0.979193866600789,-0.621639340797689
1901829.611,2190079.465,2307645.191,2358769.897,2159032.706,2515615.229,2501171.179,2493189.952,1951213.782,2445866.876,2403276.631,2537734.963,1859529.296,2231266.341,2270750.473,2367054.034,2333207.544,2497180.5655,2470505.797,2318902.2535,-0.0574142602423412,0.0559381614031668,0.0326673304234012,-0.0324505207371443,0.0268795173388477,-0.00887263526054494,-0.182997100279744,-0.199928056870746,-0.0979854991030134,0.902213116929084,0.171559274499995
1145711.242,1349280.2,1483904.236,1478785.973,1147856.514,1193752.872,1184927.496,1137218.185,1223965.703,1206825.381,1252357.198,1275938.261,1381440.818,1541291.691,1651095.794,1647250.371,1481345.1045,1161072.8405,1264147.7295,1649173.0825,0.0939696047539017,-0.075333280775655,-0.0636936042222242,0.269930275354066,0.191949940665352,0.154835039033172,-0.00269882951591396,0.17668577443923,0.351449296838478,0.927551928973734,-0.837749961119569
831113.0117,902331.3238,1030536.947,1054716.816,804632.4532,901945.2399,962709.0783,870793.9162,732327.1639,878291.9771,993304.0811,1004972.887,787353.3234,902541.4756,1035629.729,1108142.175,1042626.8815,916751.49725,999138.48405,1071885.952,-0.159388055618289,-0.0386479647916289,0.0283605338138196,-0.0780334748513613,0.00033596269073909,0.0399284503316348,0.0467147354330814,0.000617423456696791,0.185620339493747,0.999716637833475,0.5986106417845
2067099.609,2247255.741,2385805.087,2578724.222,2574568.154,2730516.128,2764569.693,2923648.883,2190959.194,2417064.163,2481198.181,2628610.996,1789613.339,2254616.173,2265481.343,2560817.981,2482264.6545,2844109.288,2554904.5885,2413149.662,-0.083080647699063,-0.042244342038395,-0.0598843021861322,-0.207959995979175,0.00471753457669976,-0.040739547812275,-0.316722550931125,-0.281009363552111,-0.196319961987045,0.971136648418159,0.362851347097286
1980301.141,1713197.327,1268793.111,1120249.357,1759712.977,1386991.015,1239992.159,1158692.02,2201895.277,1660769.468,1352828.186,1215464.82,1947548.363,1464886.735,1102310.77,974390.5996,1194521.234,1199342.0895,1284146.503,1038350.6848,0.235702139310341,0.0994959617146237,0.101469018362879,-0.0240606803187741,-0.225902211571058,-0.202138728564902,0.170379701984199,0.304732889553787,-0.00581071914723253,0.995464223889167,0.0649441464762996
2267275.812,2577433.599,2823570.961,2787458.179,2598286.801,3058441.896,3255398.763,2994821.969,2076736.925,2479962.264,2943483.035,2899627.501,2318840.707,2806693.511,2987574.88,3170833.653,2805514.57,3125110.366,2921555.268,3079204.2665,-0.228288164509368,-0.184321572476389,-0.02144755442819,0.0324438130358495,0.122936270430181,0.134292170001815,-0.19660078115325,-0.246861607431654,-0.155641735470971,0.737013420074157,0.707007179569948
1998499.535,2257700,2604333.194,2582834.913,2375894.87,2649353.597,2834304.22,2899451.041,2042254.917,2244731.396,2432979.381,2573796.198,2145375.68,2353509.924,2570507.883,2875601.18,2593584.0535,2866877.6305,2503387.7895,2723054.5315,-0.0989203462145082,-0.128314206477904,-0.125141146398068,0.102313065290869,0.0599601408655222,0.0702787482060322,-0.249553763248443,-0.23078661084942,-0.144533200381677,0.990590458118302,-0.559209693219563
976021.4671,1020943.429,1073571.854,1066151.648,1002666.944,1091693.468,1121642.088,1133383.166,1107128.116,1106188.442,1152619.044,1154604.643,989726.602,923458.9784,1040812.517,1052624.524,1069861.751,1127512.627,1153611.8435,1046718.5205,0.162277733764737,0.0665523434741963,0.0703771910323476,0.0201171766025415,-0.144783147151788,-0.0315508511940183,-0.0388576807379558,-0.096664896911951,-0.0757192086526199,0.764451753629756,0.945826964749268
1263145.982,1252197.515,1211740.784,1349740.258,855674.2613,801805.0462,846309.0836,860961.6933,1199454.535,1056023.014,1141161.961,1101139.314,1293280.255,1154601.374,1124957.894,1141508.04,1280740.521,853635.38845,1121150.6375,1133232.967,0.179117276317657,0.0402032952167969,0.0711658431566625,0.0340135610694458,-0.117067295993008,-0.176533737143288,0.561887781225291,0.643138740986907,0.585286323057105,0.88167902263817,-0.852638221801853
413063.3749,422133.2362,433326.2005,463507.4249,481801.3672,489693.367,462366.0164,521416.193,491438.8573,503505.1599,508645.2663,543409.1879,476756.3185,446501.4321,437165.1691,460578.1225,448416.8127,491891.1047,526027.2271,448871.6458,0.135342296885171,0.1432470614998,0.162004209681059,0.206888912459291,0.0809663798376823,0.00146259657702543,-0.222075341105118,-0.214180231782012,-0.133498594979098,-0.935705809297737,0.977576857848108
2905301.256,2907728.055,2798489.353,2532163.037,2624953.355,2973575.057,2677327.2,2807447.767,2635028.552,2788823.283,2884035.457,2947259.329,2472713.891,2720126.661,2637276.328,2629375.002,2665326.195,2742387.4835,2915647.393,2633325.665,-0.0695273088168433,-0.0764793271471559,0.108797488855621,-0.232592446841742,-0.0962185164113925,-0.0174261561120153,0.146395980526124,-0.0323061440753994,-0.0411203224797985,0.75836300053151,-0.50739350389634
4369870.761,4448142.643,4776026.512,4990304.909,3763006.704,4222476.223,4700792.007,4980767.506,4034631.229,4162368.493,4748853.383,4987806.93,3697600.655,4196942.289,4505187.636,4926034.965,4883165.7105,4840779.7565,4868330.1565,4715611.3005,-0.0113290623559818,-0.0587302775717018,0.00188520831133861,-0.241001192147183,-0.0838644278782017,-0.0503719323248422,0.215704752979785,0.0751137539824035,0.0125772801049077,-0.148951866129272,0.00951580333840141
2165266.953,1804901.784,1858417.21,1906980.764,1160444.483,1069546.768,1097213.172,1112588.97,1890852.006,1642464.299,1644942.693,1683312.566,2083063.187,1660551.442,1703785.413,1856281.957,1882698.987,1104901.071,1664127.6295,1780033.685,0.185373455374986,0.192576803056552,0.155779053211657,-0.0558383016370226,-0.120257916594997,-0.0808978121555693,0.899867399806617,0.754920764671904,0.768885153375063,-0.308130829521171,0.247800851798315
8404899.252,8883318.423,8493803.855,7401246.441,7600695.207,8190156.991,7905499.693,7725490.856,8108418.491,8765066.844,8291623.651,8584401.081,6673152.923,8103427.789,7433384.662,7701878.557,7947525.148,7815495.2745,8438012.366,7567631.6095,0.0189161955079129,0.0380802404281054,0.0984311044563528,-0.332861960990325,-0.13256640158016,-0.07066381608967,0.145099143761777,0.117207599565847,0.0241683755077663,0.832946813528755,-0.999939980736888
9528063.847,11533352.72,11627128.99,10619967.69,8170641.988,13305832.3,13942587.63,14773760.01,5788793.815,8261641.249,10308180.11,12092486.7,10546921.06,12939932.23,14628399.13,14160627.35,11123548.34,14358173.82,11200333.405,14394513.24,-0.612309194652425,-0.588117519626818,-0.185921105949479,0.146566911769748,0.166018099356946,0.371901932168502,0.221733641628055,-0.206246793745787,-0.368255196207585,0.999623452432847,-0.746708020207977
